Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real,,,,
2015,6,201506,Adelaide,Darwin,Adelaide - Darwin,398,420.584186,,,,
2015,6,201506,Adelaide,Gold Coast,Adelaide - Gold Coast,323,341.3283721,,,,
2015,6,201506,Adelaide,Melbourne,Adelaide - Melbourne,104,109.9013953,,,,
2015,6,201506,Adelaide,Perth,Adelaide - Perth,328,346.612093,,,,
2015,6,201506,Adelaide,Port Lincoln,Adelaide - Port Lincoln,235.29,248.6413395,,,,
2015,6,201506,Adelaide,Sydney,Adelaide - Sydney,134,141.6037209,,,,
2015,6,201506,Albury,Sydney,Albury - Sydney,258,272.64,,,,
2015,6,201506,Alice Springs,Melbourne,Alice Springs - Melbourne,758,801.012093,,,,
2015,6,201506,Alice Springs,Sydney,Alice Springs - Sydney,868,917.2539535,,,,
2015,6,201506,Avalon,Sydney,Avalon - Sydney,114,120.4688372,,,,
2015,6,201506,Ayers Rock,Sydney,Ayers Rock - Sydney,534,564.3013953,,,,
2015,6,201506,Ballina,Sydney,Ballina - Sydney,110,116.2418605,,,,
2015,6,201506,Brisbane,Cairns,Brisbane - Cairns,248,262.0725581,,,,
2015,6,201506,Brisbane,Canberra,Brisbane - Canberra,378,399.4493023,,,,
2015,6,201506,Brisbane,Darwin,Brisbane - Darwin,598,631.9330233,,,,
2015,6,201506,Brisbane,Emerald,Brisbane - Emerald,290,306.455814,,,,
2015,6,201506,Brisbane,Gladstone,Brisbane - Gladstone,258,272.64,,,,
2015,6,201506,Brisbane,Hamilton Island,Brisbane - Hamilton Island,338,357.1795349,,,,
2015,6,201506,Brisbane,Mackay,Brisbane - Mackay,148,156.3981395,,,,
2015,6,201506,Brisbane,Melbourne,Brisbane - Melbourne,164,173.3060465,,,,
2015,6,201506,Brisbane,Moranbah,Brisbane - Moranbah,398,420.584186,,,,
2015,6,201506,Brisbane,Mount Isa,Brisbane - Mount Isa,710,750.2883721,,,,
2015,6,201506,Brisbane,Perth,Brisbane - Perth,648,684.7702326,,,,
2015,6,201506,Brisbane,Proserpine,Brisbane - Proserpine,180,190.2139535,,,,
2015,6,201506,Brisbane,Rockhampton,Brisbane - Rockhampton,218,230.3702326,,,,
2015,6,201506,Brisbane,Roma,Brisbane - Roma,280,295.8883721,,,,
2015,6,201506,Brisbane,Sydney,Brisbane - Sydney,124,131.0362791,,,,
2015,6,201506,Brisbane,Townsville,Brisbane - Townsville,264,278.9804651,,,,
2015,6,201506,Brisbane,Newcastle,Brisbane - Newcastle,158,166.9655814,,,,
2015,6,201506,Broome,Perth,Broome - Perth,620,655.1813953,,,,
2015,6,201506,Bundaberg,Brisbane,Bundaberg - Brisbane,238,251.5051163,,,,
2015,6,201506,Cairns,Gold Coast,Cairns - Gold Coast,220,232.4837209,,,,
2015,6,201506,Cairns,Melbourne,Cairns - Melbourne,308,325.4772093,,,,
2015,6,201506,Cairns,Sydney,Cairns - Sydney,310,327.5906977,,,,
2015,6,201506,Cairns,Townsville,Cairns - Townsville,250,264.1860465,,,,
2015,6,201506,Canberra,Melbourne,Canberra - Melbourne,338,357.1795349,,,,
2015,6,201506,Canberra,Sydney,Canberra - Sydney,278,293.7748837,,,,
2015,6,201506,Coffs Harbour,Sydney,Coffs Harbour - Sydney,104,109.9013953,,,,
2015,6,201506,Darwin,Melbourne,Darwin - Melbourne,544,574.8688372,,,,
2015,6,201506,Darwin,Perth,Darwin - Perth,804,849.6223256,,,,
2015,6,201506,Darwin,Sydney,Darwin - Sydney,488,515.6911628,,,,
2015,6,201506,Devonport,Melbourne,Devonport - Melbourne,314,331.8176744,,,,
2015,6,201506,Dubbo,Sydney,Dubbo - Sydney,254.5,268.9413953,,,,
2015,6,201506,Geraldton,Perth,Geraldton - Perth,350,369.8604651,,,,
2015,6,201506,Gold Coast,Sydney,Gold Coast - Sydney,94,99.33395349,,,,
2015,6,201506,Hamilton Island,Sydney,Hamilton Island - Sydney,398,420.584186,,,,
2015,6,201506,Hobart,Melbourne,Hobart - Melbourne,94,99.33395349,,,,
2015,6,201506,Hobart,Sydney,Hobart - Sydney,194,205.0083721,,,,
2015,6,201506,Kalgoorlie,Perth,Kalgoorlie - Perth,438,462.8539535,,,,
2015,6,201506,Karratha,Perth,Karratha - Perth,630,665.7488372,,,,
2015,6,201506,Launceston,Melbourne,Launceston - Melbourne,114,120.4688372,,,,
2015,6,201506,Launceston,Sydney,Launceston - Sydney,148,156.3981395,,,,
2015,6,201506,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,254,268.4130233,,,,
2015,6,201506,Sunshine Coast,Sydney,Sunshine Coast - Sydney,158,166.9655814,,,,
2015,6,201506,Melbourne,Gold Coast,Melbourne - Gold Coast,220,232.4837209,,,,
2015,6,201506,Melbourne,Mildura,Melbourne - Mildura,250,264.1860465,,,,
2015,6,201506,Melbourne,Perth,Melbourne - Perth,310,327.5906977,,,,
2015,6,201506,Melbourne,Sydney,Melbourne - Sydney,118,124.695814,,,,
2015,6,201506,Melbourne,Newcastle,Melbourne - Newcastle,154,162.7386047,,,,
2015,6,201506,Paraburdoo,Perth,Paraburdoo - Perth,638,674.2027907,,,,
2015,6,201506,Perth,Newman,Perth - Newman,598,631.9330233,,,,
2015,6,201506,Perth,Port Hedland,Perth - Port Hedland,630,665.7488372,,,,
2015,6,201506,Perth,Sydney,Perth - Sydney,314,331.8176744,,,,
2015,6,201506,Port Macquarie,Sydney,Port Macquarie - Sydney,258,272.64,,,,
2015,6,201506,Sydney,Tamworth,Sydney - Tamworth,210,221.9162791,,,,
2015,6,201506,Sydney,Townsville,Sydney - Townsville,358,378.3144186,,,,
2015,6,201506,Sydney,Wagga Wagga,Sydney - Wagga Wagga,257.07,271.6572279,,,,
2015,6,201506,Newcastle,Gold Coast,Newcastle - Gold Coast,148,156.3981395,,,,
2015,7,201507,Adelaide,Brisbane,Adelaide - Brisbane,178,187.2296296,,,,
2015,7,201507,Adelaide,Canberra,Adelaide - Canberra,451,474.3851852,,,,
2015,7,201507,Adelaide,Darwin,Adelaide - Darwin,508,534.3407407,,,,
2015,7,201507,Adelaide,Gold Coast,Adelaide - Gold Coast,258,271.3777778,,,,
2015,7,201507,Adelaide,Melbourne,Adelaide - Melbourne,114,119.9111111,,,,
2015,7,201507,Adelaide,Perth,Adelaide - Perth,368,387.0814815,,,,
2015,7,201507,Adelaide,Port Lincoln,Adelaide - Port Lincoln,235.29,247.4902222,,,,
2015,7,201507,Adelaide,Sydney,Adelaide - Sydney,158,166.1925926,,,,
2015,7,201507,Albury,Sydney,Albury - Sydney,258,271.3777778,,,,
2015,7,201507,Alice Springs,Sydney,Alice Springs - Sydney,788,828.8592593,,,,
2015,7,201507,Avalon,Sydney,Avalon - Sydney,110,115.7037037,,,,
2015,7,201507,Ayers Rock,Sydney,Ayers Rock - Sydney,744,782.5777778,,,,
2015,7,201507,Ballina,Sydney,Ballina - Sydney,110,115.7037037,,,,
2015,7,201507,Brisbane,Cairns,Brisbane - Cairns,218,229.3037037,,,,
2015,7,201507,Brisbane,Canberra,Brisbane - Canberra,378,397.6,,,,
2015,7,201507,Brisbane,Darwin,Brisbane - Darwin,398,418.637037,,,,
2015,7,201507,Brisbane,Emerald,Brisbane - Emerald,298,313.4518519,,,,
2015,7,201507,Brisbane,Gladstone,Brisbane - Gladstone,252,265.0666667,,,,
2015,7,201507,Brisbane,Hamilton Island,Brisbane - Hamilton Island,420,441.7777778,,,,
2015,7,201507,Brisbane,Hobart,Brisbane - Hobart,290,305.037037,,,,
2015,7,201507,Brisbane,Mackay,Brisbane - Mackay,168,176.7111111,,,,
2015,7,201507,Brisbane,Melbourne,Brisbane - Melbourne,170,178.8148148,,,,
2015,7,201507,Brisbane,Moranbah,Brisbane - Moranbah,494,519.6148148,,,,
2015,7,201507,Brisbane,Mount Isa,Brisbane - Mount Isa,720,757.3333333,,,,
2015,7,201507,Brisbane,Perth,Brisbane - Perth,598,629.0074074,,,,
2015,7,201507,Brisbane,Proserpine,Brisbane - Proserpine,158,166.1925926,,,,
2015,7,201507,Brisbane,Rockhampton,Brisbane - Rockhampton,230,241.9259259,,,,
2015,7,201507,Brisbane,Roma,Brisbane - Roma,341,358.6814815,,,,
2015,7,201507,Brisbane,Sydney,Brisbane - Sydney,118,124.1185185,,,,
2015,7,201507,Brisbane,Townsville,Brisbane - Townsville,238,250.3407407,,,,
2015,7,201507,Brisbane,Newcastle,Brisbane - Newcastle,130,136.7407407,,,,
2015,7,201507,Broome,Perth,Broome - Perth,680,715.2592593,,,,
2015,7,201507,Bundaberg,Brisbane,Bundaberg - Brisbane,230,241.9259259,,,,
2015,7,201507,Cairns,Gold Coast,Cairns - Gold Coast,270,284,,,,
2015,7,201507,Cairns,Melbourne,Cairns - Melbourne,360,378.6666667,,,,
2015,7,201507,Cairns,Sydney,Cairns - Sydney,284,298.7259259,,,,
2015,7,201507,Cairns,Townsville,Cairns - Townsville,250,262.962963,,,,
2015,7,201507,Canberra,Melbourne,Canberra - Melbourne,338,355.5259259,,,,
2015,7,201507,Canberra,Sydney,Canberra - Sydney,278,292.4148148,,,,
2015,7,201507,Coffs Harbour,Sydney,Coffs Harbour - Sydney,104,109.3925926,,,,
2015,7,201507,Darwin,Melbourne,Darwin - Melbourne,524,551.1703704,,,,
2015,7,201507,Darwin,Perth,Darwin - Perth,784,824.6518519,,,,
2015,7,201507,Darwin,Sydney,Darwin - Sydney,400,420.7407407,,,,
2015,7,201507,Devonport,Melbourne,Devonport - Melbourne,315,331.3333333,,,,
2015,7,201507,Dubbo,Sydney,Dubbo - Sydney,255.2,268.4325926,,,,
2015,7,201507,Geraldton,Perth,Geraldton - Perth,350,368.1481481,,,,
2015,7,201507,Gold Coast,Sydney,Gold Coast - Sydney,90,94.66666667,,,,
2015,7,201507,Hamilton Island,Sydney,Hamilton Island - Sydney,358,376.562963,,,,
2015,7,201507,Hobart,Melbourne,Hobart - Melbourne,110,115.7037037,,,,
2015,7,201507,Hobart,Sydney,Hobart - Sydney,204,214.5777778,,,,
2015,7,201507,Kalgoorlie,Perth,Kalgoorlie - Perth,438,460.7111111,,,,
2015,7,201507,Karratha,Perth,Karratha - Perth,630,662.6666667,,,,
2015,7,201507,Launceston,Melbourne,Launceston - Melbourne,114,119.9111111,,,,
2015,7,201507,Launceston,Sydney,Launceston - Sydney,178,187.2296296,,,,
2015,7,201507,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,278,292.4148148,,,,
2015,7,201507,Sunshine Coast,Sydney,Sunshine Coast - Sydney,178,187.2296296,,,,
2015,7,201507,Melbourne,Gold Coast,Melbourne - Gold Coast,164,172.5037037,,,,
2015,7,201507,Melbourne,Mildura,Melbourne - Mildura,250,262.962963,,,,
2015,7,201507,Melbourne,Perth,Melbourne - Perth,320,336.5925926,,,,
2015,7,201507,Melbourne,Sydney,Melbourne - Sydney,118,124.1185185,,,,
2015,7,201507,Melbourne,Newcastle,Melbourne - Newcastle,154,161.9851852,,,,
2015,7,201507,Paraburdoo,Perth,Paraburdoo - Perth,638,671.0814815,,,,
2015,7,201507,Perth,Newman,Perth - Newman,598,629.0074074,,,,
2015,7,201507,Perth,Port Hedland,Perth - Port Hedland,630,662.6666667,,,,
2015,7,201507,Perth,Sydney,Perth - Sydney,328,345.0074074,,,,
2015,7,201507,Port Macquarie,Sydney,Port Macquarie - Sydney,258,271.3777778,,,,
2015,7,201507,Sydney,Tamworth,Sydney - Tamworth,210,220.8888889,,,,
2015,7,201507,Sydney,Townsville,Sydney - Townsville,288,302.9333333,,,,
2015,7,201507,Sydney,Wagga Wagga,Sydney - Wagga Wagga,257.07,270.3995556,,,,
2015,7,201507,Newcastle,Gold Coast,Newcastle - Gold Coast,118,124.1185185,,,,
2015,8,201508,Adelaide,Brisbane,Adelaide - Brisbane,178,187.2296296,,,,
2015,8,201508,Adelaide,Canberra,Adelaide - Canberra,451,474.3851852,,,,
2015,8,201508,Adelaide,Darwin,Adelaide - Darwin,368,387.0814815,,,,
2015,8,201508,Adelaide,Gold Coast,Adelaide - Gold Coast,294,309.2444444,,,,
2015,8,201508,Adelaide,Melbourne,Adelaide - Melbourne,118,124.1185185,,,,
2015,8,201508,Adelaide,Perth,Adelaide - Perth,318,334.4888889,,,,
2015,8,201508,Adelaide,Port Lincoln,Adelaide - Port Lincoln,235.29,247.4902222,,,,
2015,8,201508,Adelaide,Sydney,Adelaide - Sydney,130,136.7407407,,,,
2015,8,201508,Albury,Sydney,Albury - Sydney,258,271.3777778,,,,
2015,8,201508,Alice Springs,Sydney,Alice Springs - Sydney,738,776.2666667,,,,
2015,8,201508,Avalon,Sydney,Avalon - Sydney,104,109.3925926,,,,
2015,8,201508,Ayers Rock,Sydney,Ayers Rock - Sydney,498,523.8222222,,,,
2015,8,201508,Ballina,Sydney,Ballina - Sydney,120,126.2222222,,,,
2015,8,201508,Brisbane,Cairns,Brisbane - Cairns,198,208.2666667,,,,
2015,8,201508,Brisbane,Canberra,Brisbane - Canberra,378,397.6,,,,
2015,8,201508,Brisbane,Darwin,Brisbane - Darwin,278,292.4148148,,,,
2015,8,201508,Brisbane,Emerald,Brisbane - Emerald,370,389.1851852,,,,
2015,8,201508,Brisbane,Gladstone,Brisbane - Gladstone,252,265.0666667,,,,
2015,8,201508,Brisbane,Hamilton Island,Brisbane - Hamilton Island,458,481.7481481,,,,
2015,8,201508,Brisbane,Hobart,Brisbane - Hobart,330,347.1111111,,,,
2015,8,201508,Brisbane,Mackay,Brisbane - Mackay,168,176.7111111,,,,
2015,8,201508,Brisbane,Melbourne,Brisbane - Melbourne,158,166.1925926,,,,
2015,8,201508,Brisbane,Moranbah,Brisbane - Moranbah,494,519.6148148,,,,
2015,8,201508,Brisbane,Mount Isa,Brisbane - Mount Isa,720,757.3333333,,,,
2015,8,201508,Brisbane,Perth,Brisbane - Perth,538,565.8962963,,,,
2015,8,201508,Brisbane,Proserpine,Brisbane - Proserpine,148,155.6740741,,,,
2015,8,201508,Brisbane,Rockhampton,Brisbane - Rockhampton,230,241.9259259,,,,
2015,8,201508,Brisbane,Roma,Brisbane - Roma,407,428.1037037,,,,
2015,8,201508,Brisbane,Sydney,Brisbane - Sydney,110,115.7037037,,,,
2015,8,201508,Brisbane,Townsville,Brisbane - Townsville,218,229.3037037,,,,
2015,8,201508,Brisbane,Newcastle,Brisbane - Newcastle,118,124.1185185,,,,
2015,8,201508,Broome,Perth,Broome - Perth,652,685.8074074,,,,
2015,8,201508,Bundaberg,Brisbane,Bundaberg - Brisbane,230,241.9259259,,,,
2015,8,201508,Cairns,Gold Coast,Cairns - Gold Coast,224,235.6148148,,,,
2015,8,201508,Cairns,Melbourne,Cairns - Melbourne,368,387.0814815,,,,
2015,8,201508,Cairns,Sydney,Cairns - Sydney,294,309.2444444,,,,
2015,8,201508,Cairns,Townsville,Cairns - Townsville,251,264.0148148,,,,
2015,8,201508,Canberra,Melbourne,Canberra - Melbourne,325,341.8518519,,,,
2015,8,201508,Canberra,Sydney,Canberra - Sydney,278,292.4148148,,,,
2015,8,201508,Coffs Harbour,Sydney,Coffs Harbour - Sydney,150,157.7777778,,,,
2015,8,201508,Darwin,Melbourne,Darwin - Melbourne,497,522.7703704,,,,
2015,8,201508,Darwin,Perth,Darwin - Perth,654,687.9111111,,,,
2015,8,201508,Darwin,Sydney,Darwin - Sydney,360,378.6666667,,,,
2015,8,201508,Devonport,Melbourne,Devonport - Melbourne,290,305.037037,,,,
2015,8,201508,Dubbo,Sydney,Dubbo - Sydney,255.2,268.4325926,,,,
2015,8,201508,Geraldton,Perth,Geraldton - Perth,350,368.1481481,,,,
2015,8,201508,Gold Coast,Sydney,Gold Coast - Sydney,108,113.6,,,,
2015,8,201508,Hamilton Island,Sydney,Hamilton Island - Sydney,414,435.4666667,,,,
2015,8,201508,Hobart,Melbourne,Hobart - Melbourne,120,126.2222222,,,,
2015,8,201508,Hobart,Sydney,Hobart - Sydney,188,197.7481481,,,,
2015,8,201508,Kalgoorlie,Perth,Kalgoorlie - Perth,438,460.7111111,,,,
2015,8,201508,Karratha,Perth,Karratha - Perth,630,662.6666667,,,,
2015,8,201508,Launceston,Melbourne,Launceston - Melbourne,130,136.7407407,,,,
2015,8,201508,Launceston,Sydney,Launceston - Sydney,158,166.1925926,,,,
2015,8,201508,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,290,305.037037,,,,
2015,8,201508,Sunshine Coast,Sydney,Sunshine Coast - Sydney,158,166.1925926,,,,
2015,8,201508,Melbourne,Gold Coast,Melbourne - Gold Coast,188,197.7481481,,,,
2015,8,201508,Melbourne,Mildura,Melbourne - Mildura,250,262.962963,,,,
2015,8,201508,Melbourne,Perth,Melbourne - Perth,334,351.3185185,,,,
2015,8,201508,Melbourne,Sydney,Melbourne - Sydney,150,157.7777778,,,,
2015,8,201508,Melbourne,Newcastle,Melbourne - Newcastle,138,145.1555556,,,,
2015,8,201508,Paraburdoo,Perth,Paraburdoo - Perth,638,671.0814815,,,,
2015,8,201508,Perth,Newman,Perth - Newman,598,629.0074074,,,,
2015,8,201508,Perth,Port Hedland,Perth - Port Hedland,630,662.6666667,,,,
2015,8,201508,Perth,Sydney,Perth - Sydney,430,452.2962963,,,,
2015,8,201508,Port Macquarie,Sydney,Port Macquarie - Sydney,258,271.3777778,,,,
2015,8,201508,Sydney,Tamworth,Sydney - Tamworth,240,252.4444444,,,,
2015,8,201508,Sydney,Townsville,Sydney - Townsville,278,292.4148148,,,,
2015,8,201508,Sydney,Wagga Wagga,Sydney - Wagga Wagga,257.49,270.8413333,,,,
2015,8,201508,Newcastle,Gold Coast,Newcastle - Gold Coast,128,134.637037,,,,
2015,9,201509,Adelaide,Brisbane,Adelaide - Brisbane,294,309.2444444,,,,
2015,9,201509,Adelaide,Canberra,Adelaide - Canberra,481,505.9407407,,,,
2015,9,201509,Adelaide,Darwin,Adelaide - Darwin,484,509.0962963,,,,
2015,9,201509,Adelaide,Gold Coast,Adelaide - Gold Coast,483,508.0444444,,,,
2015,9,201509,Adelaide,Melbourne,Adelaide - Melbourne,140,147.2592593,,,,
2015,9,201509,Adelaide,Perth,Adelaide - Perth,388,408.1185185,,,,
2015,9,201509,Adelaide,Port Lincoln,Adelaide - Port Lincoln,235.29,247.4902222,,,,
2015,9,201509,Adelaide,Sydney,Adelaide - Sydney,168,176.7111111,,,,
2015,9,201509,Albury,Sydney,Albury - Sydney,258.19,271.5776296,,,,
2015,9,201509,Alice Springs,Sydney,Alice Springs - Sydney,829,871.9851852,,,,
2015,9,201509,Avalon,Sydney,Avalon - Sydney,108,113.6,,,,
2015,9,201509,Ayers Rock,Sydney,Ayers Rock - Sydney,848,891.9703704,,,,
2015,9,201509,Ballina,Sydney,Ballina - Sydney,140,147.2592593,,,,
2015,9,201509,Brisbane,Cairns,Brisbane - Cairns,298,313.4518519,,,,
2015,9,201509,Brisbane,Canberra,Brisbane - Canberra,378,397.6,,,,
2015,9,201509,Brisbane,Darwin,Brisbane - Darwin,314,330.2814815,,,,
2015,9,201509,Brisbane,Emerald,Brisbane - Emerald,292,307.1407407,,,,
2015,9,201509,Brisbane,Gladstone,Brisbane - Gladstone,252,265.0666667,,,,
2015,9,201509,Brisbane,Hamilton Island,Brisbane - Hamilton Island,468,492.2666667,,,,
2015,9,201509,Brisbane,Hobart,Brisbane - Hobart,324,340.8,,,,
2015,9,201509,Brisbane,Mackay,Brisbane - Mackay,188,197.7481481,,,,
2015,9,201509,Brisbane,Melbourne,Brisbane - Melbourne,174,183.0222222,,,,
2015,9,201509,Brisbane,Moranbah,Brisbane - Moranbah,418,439.6740741,,,,
2015,9,201509,Brisbane,Mount Isa,Brisbane - Mount Isa,560,589.037037,,,,
2015,9,201509,Brisbane,Perth,Brisbane - Perth,568,597.4518519,,,,
2015,9,201509,Brisbane,Proserpine,Brisbane - Proserpine,238,250.3407407,,,,
2015,9,201509,Brisbane,Rockhampton,Brisbane - Rockhampton,230,241.9259259,,,,
2015,9,201509,Brisbane,Roma,Brisbane - Roma,330,347.1111111,,,,
2015,9,201509,Brisbane,Sydney,Brisbane - Sydney,118,124.1185185,,,,
2015,9,201509,Brisbane,Townsville,Brisbane - Townsville,278,292.4148148,,,,
2015,9,201509,Brisbane,Newcastle,Brisbane - Newcastle,128,134.637037,,,,
2015,9,201509,Broome,Perth,Broome - Perth,620,652.1481481,,,,
2015,9,201509,Bundaberg,Brisbane,Bundaberg - Brisbane,238,250.3407407,,,,
2015,9,201509,Cairns,Gold Coast,Cairns - Gold Coast,260,273.4814815,,,,
2015,9,201509,Cairns,Melbourne,Cairns - Melbourne,360,378.6666667,,,,
2015,9,201509,Cairns,Sydney,Cairns - Sydney,258,271.3777778,,,,
2015,9,201509,Cairns,Townsville,Cairns - Townsville,250,262.962963,,,,
2015,9,201509,Canberra,Melbourne,Canberra - Melbourne,338,355.5259259,,,,
2015,9,201509,Canberra,Sydney,Canberra - Sydney,278,292.4148148,,,,
2015,9,201509,Coffs Harbour,Sydney,Coffs Harbour - Sydney,110,115.7037037,,,,
2015,9,201509,Darwin,Melbourne,Darwin - Melbourne,573,602.7111111,,,,
2015,9,201509,Darwin,Perth,Darwin - Perth,654,687.9111111,,,,
2015,9,201509,Darwin,Sydney,Darwin - Sydney,504,530.1333333,,,,
2015,9,201509,Devonport,Melbourne,Devonport - Melbourne,340,357.6296296,,,,
2015,9,201509,Dubbo,Sydney,Dubbo - Sydney,289.3,304.3007407,,,,
2015,9,201509,Geraldton,Perth,Geraldton - Perth,350,368.1481481,,,,
2015,9,201509,Gold Coast,Sydney,Gold Coast - Sydney,120,126.2222222,,,,
2015,9,201509,Hamilton Island,Sydney,Hamilton Island - Sydney,730,767.8518519,,,,
2015,9,201509,Hobart,Melbourne,Hobart - Melbourne,104,109.3925926,,,,
2015,9,201509,Hobart,Sydney,Hobart - Sydney,274,288.2074074,,,,
2015,9,201509,Kalgoorlie,Perth,Kalgoorlie - Perth,438,460.7111111,,,,
2015,9,201509,Karratha,Perth,Karratha - Perth,630,662.6666667,,,,
2015,9,201509,Launceston,Melbourne,Launceston - Melbourne,130,136.7407407,,,,
2015,9,201509,Launceston,Sydney,Launceston - Sydney,328,345.0074074,,,,
2015,9,201509,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,424,445.9851852,,,,
2015,9,201509,Sunshine Coast,Sydney,Sunshine Coast - Sydney,178,187.2296296,,,,
2015,9,201509,Melbourne,Gold Coast,Melbourne - Gold Coast,214,225.0962963,,,,
2015,9,201509,Melbourne,Mildura,Melbourne - Mildura,250,262.962963,,,,
2015,9,201509,Melbourne,Perth,Melbourne - Perth,310,326.0740741,,,,
2015,9,201509,Melbourne,Sydney,Melbourne - Sydney,124,130.4296296,,,,
2015,9,201509,Melbourne,Newcastle,Melbourne - Newcastle,154,161.9851852,,,,
2015,9,201509,Paraburdoo,Perth,Paraburdoo - Perth,664,698.4296296,,,,
2015,9,201509,Perth,Newman,Perth - Newman,598,629.0074074,,,,
2015,9,201509,Perth,Port Hedland,Perth - Port Hedland,630,662.6666667,,,,
2015,9,201509,Perth,Sydney,Perth - Sydney,530,557.4814815,,,,
2015,9,201509,Port Macquarie,Sydney,Port Macquarie - Sydney,230,241.9259259,,,,
2015,9,201509,Sydney,Tamworth,Sydney - Tamworth,248,260.8592593,,,,
2015,9,201509,Sydney,Townsville,Sydney - Townsville,358,376.562963,,,,
2015,9,201509,Sydney,Wagga Wagga,Sydney - Wagga Wagga,257.49,270.8413333,,,,
2015,9,201509,Newcastle,Gold Coast,Newcastle - Gold Coast,148,155.6740741,,,,
2015,10,201510,Adelaide,Brisbane,Adelaide - Brisbane,208,217.9778598,,,,
2015,10,201510,Adelaide,Canberra,Adelaide - Canberra,458,479.9704797,,,,
2015,10,201510,Adelaide,Darwin,Adelaide - Darwin,348,364.6937269,,,,
2015,10,201510,Adelaide,Gold Coast,Adelaide - Gold Coast,308,322.7749077,,,,
2015,10,201510,Adelaide,Melbourne,Adelaide - Melbourne,114,119.4686347,,,,
2015,10,201510,Adelaide,Perth,Adelaide - Perth,368,385.6531365,,,,
2015,10,201510,Adelaide,Port Lincoln,Adelaide - Port Lincoln,235.29,246.5769742,,,,
2015,10,201510,Adelaide,Sydney,Adelaide - Sydney,148,155.099631,,,,
2015,10,201510,Albury,Sydney,Albury - Sydney,258,270.3763838,,,,
2015,10,201510,Alice Springs,Sydney,Alice Springs - Sydney,738,773.402214,,,,
2015,10,201510,Avalon,Sydney,Avalon - Sydney,108,113.1808118,,,,
2015,10,201510,Ayers Rock,Sydney,Ayers Rock - Sydney,454,475.7785978,,,,
2015,10,201510,Ballina,Sydney,Ballina - Sydney,194,203.3062731,,,,
2015,10,201510,Brisbane,Cairns,Brisbane - Cairns,268,280.8560886,,,,
2015,10,201510,Brisbane,Canberra,Brisbane - Canberra,379,397.1808118,,,,
2015,10,201510,Brisbane,Darwin,Brisbane - Darwin,478,500.9298893,,,,
2015,10,201510,Brisbane,Emerald,Brisbane - Emerald,325,340.5904059,,,,
